timestamp,query,latency_ms,cache_hit,num_results
1760193245.563023,401k退休计划,250.48,False,10
1760193246.2610822,climate change updates,277.99,False,10
1760193246.507904,climate change updates ###1332,243.99,False,10
1760193246.75565,401k退休计划,244.56,False,10
1760193247.2470841,如何提高信用分 ###4325,261.88,False,10
1760193247.558128,如何提高信用分,245.90,False,10
1760193247.8042738,如何提高信用分 ###3568,243.19,False,10
1760193248.754907,401k退休计划,438.35,False,6
1760193249.00107,401k退休计划 ###2109,243.18,False,10
1760193249.428024,python async vs threading,423.66,False,6
1760193249.670493,python async vs threading ###4960,238.89,False,10
1760193250.239216,best laptop for coding,259.16,False,10
1760193250.48639,best laptop for coding ###2166,244.23,False,10
1760193250.734719,股票分红税收,245.16,False,10
1760193251.478306,climate change updates,492.33,False,6
1760193251.724053,climate change updates ###3293,242.46,False,10
1760193252.1506839,python async vs threading,423.46,False,6
1760193252.3958452,python async vs threading ###1756,241.50,False,10
1760193252.921344,python async vs threading,274.07,False,10
1760193253.180657,python async vs threading ###8819,256.34,False,10
1760193253.4281442,docker vs kubernetes,244.14,False,10
1760193253.904661,AI breakthroughs ###5135,253.83,False,10
1760193254.614926,ETF投资策略,407.88,False,6
1760193254.859853,ETF投资策略 ###7644,241.32,False,10
1760193255.1072571,如何提高信用分,244.27,False,10
1760193255.597548,ETF投资策略,278.56,False,10
1760193255.893446,股票分红税收,247.68,False,10
1760193256.143989,股票分红税收 ###6707,247.29,False,10
1760193257.084228,stock market trends,437.22,False,6
1760193257.3281658,stock market trends ###7599,240.41,False,10
1760193257.753791,python async vs threading,422.45,False,6
1760193258.000417,python async vs threading ###5095,242.97,False,10
1760193258.562461,latest tech news,249.37,False,10
1760193258.807623,latest tech news ###1595,242.26,False,10
1760193259.0526562,股票分红税收,241.78,False,10
1760193259.777052,python async vs threading,462.47,False,6
1760193260.020969,python async vs threading ###8130,240.82,False,10
1760193260.481459,latest tech news,457.51,False,6
1760193260.727584,latest tech news ###2182,243.11,False,10
1760193261.233135,ETF投资策略,260.77,False,10
1760193261.481049,ETF投资策略 ###6922,245.02,False,10
1760193261.7280278,如何提高信用分 ###7324,241.51,False,10
1760193262.414853,docker vs kubernetes,434.16,False,6
1760193262.6593761,docker vs kubernetes ###7916,240.90,False,10
1760193263.0649338,401k退休计划,402.25,False,6
1760193263.326411,401k退休计划 ###1852,257.85,False,10
1760193264.062297,stock market trends,409.81,False,10
1760193264.565983,stock market trends ###2398,253.14,False,10
1760193286.773798,如何提高信用分,260.07,False,10
1760193287.022393,如何提高信用分 ###9606,245.02,False,10
1760193287.26818,复利公式计算,242.23,False,10
1760193287.863829,climate change updates,251.33,False,10
1760193288.110552,climate change updates ###3486,243.84,False,10
1760193288.357976,如何提高信用分,244.24,False,10
1760193288.890652,复利公式计算,276.62,False,10
1760193289.1355689,复利公式计算 ###7902,241.80,False,10
1760193289.38067,如何提高信用分,242.00,False,10
1760193289.86868,401k退休计划 ###6834,252.05,False,10
1760193290.3877,stock market trends,442.29,False,6
1760193290.634538,stock market trends ###2247,243.54,False,10
1760193291.054139,stock market trends,416.35,False,6
1760193291.302892,stock market trends ###7615,245.56,False,10
1760193291.878531,best laptop for coding,265.31,False,10
1760193292.123966,best laptop for coding ###9557,242.47,False,10
1760193292.371883,docker vs kubernetes,244.75,False,10
1760193292.881902,复利公式计算 ###8748,264.90,False,10
1760193293.4235709,latest tech news,478.08,False,6
1760193293.667774,latest tech news ###3586,240.70,False,10
1760193294.0907211,ETF投资策略,419.75,False,6
1760193294.337466,ETF投资策略 ###6061,243.58,False,10
1760193294.8658948,复利公式计算,253.44,False,10
1760193295.112267,复利公式计算 ###2277,243.30,False,10
1760193295.3601751,AI breakthroughs,244.79,False,10
1760193295.8904178,python async vs threading ###3505,272.67,False,10
1760193296.401154,latest tech news,456.22,False,6
1760193296.871577,latest tech news ###1439,240.84,False,10
1760193297.1176739,401k退休计划,242.68,False,10
1760193297.3614552,401k退休计划 ###9280,240.72,False,10
1760193298.2148118,股票分红税收,267.53,False,10
1760193298.459489,股票分红税收 ###9704,241.52,False,10
1760193298.7052102,如何提高信用分,242.48,False,10
1760193299.2149062,AI breakthroughs ###1061,264.08,False,10
1760193299.534304,如何提高信用分,255.33,False,10
1760193299.7777221,如何提高信用分 ###7311,240.35,False,10
1760193300.7139032,ETF投资策略,434.01,False,6
1760193300.9571671,ETF投资策略 ###7544,239.93,False,10
1760193301.360501,401k退休计划,399.54,False,6
1760193301.60447,401k退休计划 ###7258,240.50,False,10
1760193302.218956,docker vs kubernetes,277.76,False,10
1760193302.463443,docker vs kubernetes ###9352,241.50,False,10
1760193302.709522,401k退休计划,242.81,False,10
1760193303.385601,stock market trends,439.94,False,6
1760193303.628407,stock market trends ###3528,239.89,False,10
1760193303.876846,复利公式计算,245.17,False,10
1760193304.199361,如何提高信用分 ###8416,250.58,False,10
1760193305.0885582,latest tech news,475.75,False,6
1760193305.337582,latest tech news ###8615,245.69,False,10
1760193305.5843892,stock market trends,243.70,False,10
1760193306.401778,stock market trends,452.42,False,6
1760193306.87068,stock market trends ###7433,239.96,False,10
1760193307.116561,stock market trends,242.89,False,10
1760193307.363151,stock market trends ###1473,243.69,False,10
1760193308.222164,best laptop for coding,274.79,False,10
1760193308.467191,best laptop for coding ###6323,242.15,False,10
1760193308.8680089,401k退休计划,397.72,False,6
1760193309.196084,latest tech news ###9555,248.04,False,10
1760193309.673663,docker vs kubernetes,395.16,False,6
1760193309.916681,docker vs kubernetes ###8046,239.80,False,10
1760193310.5608552,AI breakthroughs,276.87,False,10
1760193310.807177,AI breakthroughs ###6912,243.07,False,10
1760193311.05542,如何提高信用分,245.09,False,10
1760193312.104882,股票分红税收,492.35,False,6
1760193312.3492281,股票分红税收 ###7990,240.92,False,10
1760193312.5923479,best laptop for coding,239.85,False,10
1760193313.3938408,docker vs kubernetes,442.69,False,6
1760193313.6388638,docker vs kubernetes ###6283,241.73,False,10
1760193313.884486,climate change updates,242.47,False,10
1760193314.538481,climate change updates,259.30,False,10
1760193314.783115,climate change updates ###5077,241.45,False,10
1760193315.1931698,best laptop for coding,406.99,False,6
1760193315.5363011,climate change updates ###1184,254.32,False,10
1760193316.03008,401k退休计划,418.00,False,6
1760193316.277518,401k退休计划 ###1955,243.96,False,10
1760193316.5277948,复利公式计算 ###1037,245.04,False,10
1760193338.81581,stock market trends,264.78,False,10
1760193339.0673149,stock market trends ###9491,247.44,False,10
1760193339.313969,ETF投资策略,243.24,False,10
1760193339.9404092,如何提高信用分,280.27,False,10
1760193340.1846058,如何提高信用分 ###3409,241.12,False,10
1760193340.597499,docker vs kubernetes,409.75,False,6
1760193341.266138,stock market trends,277.82,False,10
1760193341.5125508,stock market trends ###2817,243.46,False,10
1760193341.934101,python async vs threading,418.38,False,6
1760193342.5718331,AI breakthroughs,253.76,False,10
1760193342.813819,AI breakthroughs ###8859,239.11,False,10
1760193343.062929,复利公式计算,245.90,False,10
1760193343.763324,python async vs threading,445.08,False,6
1760193344.010437,python async vs threading ###5295,243.72,False,10
1760193344.419382,401k退休计划,405.91,False,6
1760193344.6609862,401k退休计划 ###6987,238.44,False,10
1760193345.246135,python async vs threading,261.29,False,10
1760193345.491227,python async vs threading ###3285,242.25,False,10
1760193345.732853,401k退休计划,238.63,False,10
1760193346.446644,python async vs threading,458.08,False,6
1760193346.6898339,python async vs threading ###1087,240.15,False,10
1760193347.107237,python async vs threading,414.36,False,6
1760193347.347851,python async vs threading ###8655,237.52,False,10
1760193347.9287941,ETF投资策略,276.39,False,10
1760193348.170874,ETF投资策略 ###9040,239.08,False,10
1760193348.41662,latest tech news,242.71,False,10
1760193349.4458659,latest tech news,461.85,False,6
1760193349.693761,latest tech news ###8567,244.79,False,10
1760193350.160104,latest tech news,463.06,False,6
1760193350.4041312,latest tech news ###5029,240.72,False,10
1760193350.9136078,best laptop for coding,262.33,False,10
1760193351.160224,best laptop for coding ###1685,243.69,False,10
1760193351.4131231,latest tech news,249.48,False,10
1760193352.078248,401k退休计划,426.73,False,6
1760193352.325236,401k退休计划 ###8134,243.89,False,10
1760193352.573691,复利公式计算,245.19,False,10
1760193353.249713,如何提高信用分,265.21,False,10
1760193353.496659,如何提高信用分 ###8844,244.00,False,10
1760193353.9270132,python async vs threading,427.01,False,6
1760193354.235604,复利公式计算 ###5561,249.44,False,10
1760193354.819873,股票分红税收,502.06,False,6
1760193355.068361,股票分红税收 ###6750,244.88,False,10
1760193355.317162,复利公式计算,245.34,False,10
1760193355.563282,复利公式计算 ###5708,243.04,False,10
1760193356.442751,stock market trends,454.53,False,6
1760193356.6865768,stock market trends ###1898,240.51,False,10
1760193356.939289,401k退休计划,249.04,False,10
1760193357.816758,股票分红税收,498.85,False,6
1760193358.062204,股票分红税收 ###4314,242.03,False,10
1760193358.308615,python async vs threading,243.15,False,10
1760193358.56629,climate change updates ###1355,247.03,False,10
1760193359.286561,docker vs kubernetes,393.82,False,6
1760193359.531818,docker vs kubernetes ###2102,242.26,False,10
1760193359.779437,如何提高信用分,244.51,False,10
1760193360.419363,best laptop for coding,434.46,False,6
1760193360.664536,best laptop for coding ###3922,242.18,False,10
1760193360.912534,docker vs kubernetes,244.82,False,10
1760193361.2310889,复利公式计算 ###8420,245.39,False,10
1760193362.089587,python async vs threading,441.75,False,6
1760193362.339781,python async vs threading ###2381,246.38,False,10
1760193362.58938,latest tech news,246.49,False,10
1760193362.8955,python async vs threading ###1717,247.50,False,10
1760193363.752186,best laptop for coding,433.77,False,6
1760193363.9969122,best laptop for coding ###3068,241.18,False,10
1760193364.244989,stock market trends,244.94,False,10
1760193364.573859,股票分红税收 ###8500,253.73,False,10
1760193365.446571,401k退休计划,460.32,False,6
1760193365.69232,401k退休计划 ###8178,242.32,False,10
1760193365.940608,docker vs kubernetes,244.99,False,10
1760193366.74159,401k退休计划,423.18,False,6
1760193366.987345,401k退休计划 ###9936,242.50,False,10
1760193367.235221,climate change updates,244.81,False,10
1760193367.933547,python async vs threading,277.79,False,10
1760193368.1816452,python async vs threading ###6142,245.21,False,10
1760193368.428853,复利公式计算,243.98,False,10
1760193390.826797,docker vs kubernetes,414.93,False,6
1760193391.0771048,docker vs kubernetes ###4570,245.51,False,10
1760193391.3285341,AI breakthroughs,248.06,False,10
1760193391.7712069,401k退休计划,258.56,False,10
1760193392.101255,股票分红税收,255.69,False,10
1760193392.350506,股票分红税收 ###9975,246.17,False,10
1760193392.945432,docker vs kubernetes,431.92,False,6
1760193393.21015,docker vs kubernetes ###6976,261.10,False,10
1760193393.618398,ETF投资策略,404.42,False,6
1760193393.8700721,ETF投资策略 ###5028,248.33,False,10
1760193394.450054,复利公式计算,276.94,False,10
1760193394.694734,复利公式计算 ###4546,241.70,False,10
1760193394.942574,股票分红税收,244.52,False,10
1760193395.649251,climate change updates,470.18,False,6
1760193395.893884,climate change updates ###8723,241.21,False,10
1760193396.301165,401k退休计划,404.19,False,6
1760193396.546187,401k退休计划 ###7860,241.82,False,10
1760193397.131177,python async vs threading,280.54,False,10
1760193397.379444,python async vs threading ###8811,245.32,False,10
1760193397.628269,股票分红税收,245.42,False,10
1760193398.670681,latest tech news,490.31,False,6
1760193398.9195032,latest tech news ###4308,245.27,False,10
1760193399.163049,股票分红税收,240.38,False,10
1760193399.954609,python async vs threading,441.88,False,6
1760193400.1984372,python async vs threading ###1347,240.52,False,10
1760193400.6721122,best laptop for coding,241.28,False,10
1760193400.915189,best laptop for coding ###2775,239.75,False,10
1760193401.45667,如何提高信用分,280.28,False,10
1760193401.7057338,如何提高信用分 ###9595,246.06,False,10
1760193402.16004,AI breakthroughs,451.23,False,6
1760193402.790375,python async vs threading,276.65,False,10
1760193403.035465,python async vs threading ###2084,242.16,False,10
1760193403.296293,复利公式计算,257.85,False,10
1760193403.794822,复利公式计算,277.60,False,10
1760193404.043977,复利公式计算 ###7359,246.15,False,10
1760193404.293629,复利公式计算,246.49,False,10
1760193405.1225102,如何提高信用分,275.12,False,10
1760193405.370281,如何提高信用分 ###3419,244.74,False,10
1760193405.783853,best laptop for coding,410.48,False,6
1760193406.097715,股票分红税收 ###3793,249.52,False,10
1760193406.425602,复利公式计算,247.30,False,10
1760193406.67017,复利公式计算 ###4571,241.60,False,10
1760193407.6264372,ETF投资策略,445.18,False,6
1760193407.874699,ETF投资策略 ###3954,245.11,False,10
1760193408.340053,latest tech news,462.26,False,6
1760193408.587004,latest tech news ###7481,244.02,False,10
1760193409.1110258,python async vs threading,265.08,False,10
1760193409.3578749,python async vs threading ###4491,244.02,False,10
1760193409.607863,python async vs threading,246.69,False,10
1760193410.3511,AI breakthroughs,498.86,False,6
1760193410.826331,AI breakthroughs ###8302,243.02,False,10
1760193411.0712168,python async vs threading,241.72,False,10
1760193411.3175218,python async vs threading ###1090,243.35,False,10
1760193412.1334112,docker vs kubernetes,282.33,False,10
1760193412.380243,docker vs kubernetes ###1703,243.79,False,10
1760193412.62479,AI breakthroughs,241.52,False,10
1760193413.682388,股票分红税收,508.30,False,6
1760193413.924041,股票分红税收 ###4799,238.24,False,10
1760193414.168463,best laptop for coding,241.26,False,10
1760193414.415916,股票分红税收 ###3456,240.76,False,10
1760193415.278752,401k退休计划,432.35,False,6
1760193415.524991,401k退休计划 ###2841,242.56,False,10
1760193415.911453,AI breakthroughs,383.12,False,10
1760193416.159969,AI breakthroughs ###6473,245.53,False,10
1760193416.799146,best laptop for coding,280.52,False,10
1760193417.044246,best laptop for coding ###2347,242.20,False,10
1760193417.292581,如何提高信用分,245.24,False,10
1760193418.2570329,docker vs kubernetes,419.81,False,6
1760193418.5053608,docker vs kubernetes ###8194,245.34,False,10
1760193418.754614,复利公式计算,246.04,False,10
1760193419.3451679,股票分红税收,499.73,False,6
1760193419.588581,股票分红税收 ###6844,239.64,False,10
1760193419.83703,best laptop for coding,245.34,False,10
1760193420.090256,climate change updates,244.48,False,10
1760193442.689936,AI breakthroughs,473.07,False,6
1760193442.9428039,AI breakthroughs ###1263,249.00,False,10
1760193443.1945322,401k退休计划,247.72,False,10
1760193443.554199,401k退休计划,246.13,False,10
1760193444.522627,ETF投资策略,549.99,False,10
1760193444.837038,ETF投资策略 ###7175,266.15,False,10
1760193445.090184,股票分红税收,249.67,False,10
1760193445.3387551,股票分红税收 ###5679,245.68,False,10
1760193445.914926,AI breakthroughs,266.74,False,10
1760193446.165924,AI breakthroughs ###1381,247.97,False,10
1760193446.578974,401k退休计划,409.71,False,6
1760193446.9041011,401k退休计划 ###2097,253.78,False,10
1760193447.3922539,docker vs kubernetes,411.11,False,6
1760193447.641021,docker vs kubernetes ###8175,245.28,False,10
1760193448.236446,stock market trends,259.90,False,10
1760193448.4825559,stock market trends ###9185,243.31,False,10
1760193448.903827,stock market trends,418.11,False,6
1760193449.23507,climate change updates,254.59,False,10
1760193449.569203,best laptop for coding,254.99,False,10
1760193449.8180149,best laptop for coding ###1660,245.82,False,10
1760193450.232849,latest tech news ###6294,250.77,False,10
1760193450.775913,AI breakthroughs,461.40,False,6
1760193451.0232599,AI breakthroughs ###5324,244.11,False,10
1760193451.439768,best laptop for coding,413.32,False,6
1760193451.68526,best laptop for coding ###4197,242.25,False,10
1760193452.224653,latest tech news,253.01,False,10
1760193452.7016478,latest tech news ###2195,243.47,False,10
1760193452.948732,best laptop for coding,243.87,False,10
1760193453.222792,ETF投资策略,247.95,False,10
1760193454.086037,docker vs kubernetes,433.89,False,6
1760193454.3323898,docker vs kubernetes ###4344,239.70,False,10
1760193454.578331,best laptop for coding,242.76,False,10
1760193455.482464,401k退休计划,498.94,False,6
1760193455.730262,401k退休计划 ###6645,243.58,False,10
1760193455.979221,best laptop for coding,245.89,False,10
1760193456.231452,ETF投资策略,247.20,False,10
1760193456.9045289,复利公式计算,256.80,False,10
1760193457.1477828,复利公式计算 ###6713,240.36,False,10
1760193457.5986922,AI breakthroughs,447.80,False,6
1760193457.8985322,AI breakthroughs ###3360,248.85,False,10
1760193458.232565,复利公式计算,257.21,False,10
1760193458.480067,复利公式计算 ###2523,244.55,False,10
1760193459.389418,401k退休计划,408.30,False,6
1760193459.6377301,401k退休计划 ###4494,245.02,False,10
1760193460.045229,best laptop for coding,404.43,False,6
1760193460.291392,best laptop for coding ###9709,242.63,False,10
1760193460.924317,股票分红税收,273.24,False,10
1760193461.1703649,股票分红税收 ###6624,243.06,False,10
1760193461.415199,best laptop for coding,241.70,False,10
1760193461.913259,best laptop for coding ###8959,262.08,False,10
1760193462.2330618,如何提高信用分,257.58,False,10
1760193462.711078,如何提高信用分 ###7583,245.89,False,10
1760193463.13124,ETF投资策略,416.79,False,6
1760193463.3983831,ETF投资策略 ###5558,263.90,False,10
1760193463.912437,股票分红税收,264.10,False,10
1760193464.159796,股票分红税收 ###5131,244.27,False,10
1760193464.407264,climate change updates,244.24,False,10
1760193465.083276,docker vs kubernetes,431.55,False,6
1760193465.33301,docker vs kubernetes ###5881,246.78,False,10
1760193465.583714,复利公式计算,247.49,False,10
1760193466.437609,stock market trends,453.85,False,6
1760193466.6855621,stock market trends ###7722,244.92,False,10
1760193466.931753,stock market trends,243.18,False,10
1760193467.5785751,401k退休计划,263.26,False,10
1760193467.827119,401k退休计划 ###9765,245.63,False,10
1760193468.2413802,ETF投资策略,411.16,False,6
1760193468.573576,ETF投资策略 ###3050,256.71,False,10
1760193469.1514518,股票分红税收,504.14,False,6
1760193469.400338,股票分红税收 ###4852,245.12,False,10
1760193469.649646,股票分红税收,246.26,False,10
1760193469.898429,股票分红税收 ###8022,245.86,False,10
1760193470.617568,best laptop for coding,297.44,False,10
1760193470.881939,best laptop for coding ###5555,261.30,False,10
1760193471.136412,复利公式计算,251.11,False,10
1760193472.15434,股票分红税收,506.40,False,6
1760193472.403647,股票分红税收 ###1281,245.90,False,10
1760193493.729943,复利公式计算,272.03,False,10
1760193493.983723,复利公式计算 ###1306,249.44,False,10
1760193494.235712,AI breakthroughs,248.43,False,10
1760193494.8147688,ETF投资策略,274.16,False,10
1760193495.0659158,ETF投资策略 ###6919,248.11,False,10
1760193495.52967,latest tech news,460.72,False,6
1760193495.7926059,401k退休计划 ###9897,251.29,False,10
1760193496.335666,latest tech news,463.68,False,6
1760193496.588085,latest tech news ###2412,249.05,False,10
1760193496.836979,如何提高信用分,245.67,False,10
1760193497.4920409,AI breakthroughs,286.25,False,10
1760193497.743764,AI breakthroughs ###1593,248.76,False,10
1760193497.998046,401k退休计划,251.15,False,10
1760193498.4618628,best laptop for coding ###8297,253.66,False,10
1760193498.943986,401k退休计划,413.24,False,6
1760193499.193239,401k退休计划 ###4383,245.88,False,10
1760193500.0082371,python async vs threading,464.21,False,6
1760193500.2617621,python async vs threading ###3677,250.10,False,10
1760193500.518075,best laptop for coding,253.12,False,10
1760193501.149091,latest tech news,275.32,False,10
1760193501.4011269,latest tech news ###4011,248.98,False,10
1760193501.654337,climate change updates,250.18,False,10
1760193502.164286,复利公式计算,285.94,False,10
1760193502.417805,复利公式计算 ###7452,250.38,False,10
1760193502.672866,复利公式计算,251.81,False,10
1760193504.095488,climate change updates,618.47,False,6
1760193504.378261,climate change updates ###7669,279.12,False,10
1760193504.635202,docker vs kubernetes,253.88,False,10
1760193504.885059,docker vs kubernetes ###1029,247.20,False,10
1760193505.475374,python async vs threading,268.89,False,10
1760193505.726462,python async vs threading ###9275,248.26,False,10
1760193505.975167,docker vs kubernetes,245.70,False,10
1760193506.463295,climate change updates ###6962,254.64,False,10
1760193506.80004,如何提高信用分,260.54,False,10
1760193507.052918,如何提高信用分 ###1723,249.96,False,10
1760193507.468956,复利公式计算 ###9101,260.20,False,10
1760193507.8047528,best laptop for coding ###2081,261.77,False,10
1760193508.129156,复利公式计算,256.22,False,10
1760193509.002806,stock market trends,457.81,False,6
1760193509.255164,stock market trends ###1890,248.93,False,10
1760193509.7459571,股票分红税收,487.41,False,6
1760193509.995568,股票分红税收 ###2416,246.06,False,10
1760193510.250772,股票分红税收,243.73,False,10
1760193510.829746,股票分红税收,284.99,False,10
1760193511.0777411,股票分红税收 ###7870,245.04,False,10
1760193511.327305,股票分红税收,246.34,False,10
1760193512.316847,best laptop for coding,443.30,False,6
1760193512.569487,best laptop for coding ###3798,248.77,False,10
1760193512.997895,stock market trends,425.17,False,6
1760193513.247005,stock market trends ###7649,245.33,False,10
1760193513.739773,AI breakthroughs,245.53,False,10
1760193513.9859798,AI breakthroughs ###9229,243.37,False,10
1760193514.247124,AI breakthroughs ###7930,243.78,False,10
1760193514.8278,stock market trends,283.67,False,10
1760193515.077736,stock market trends ###6031,246.97,False,10
1760193515.543946,AI breakthroughs,463.08,False,6
1760193515.79546,AI breakthroughs ###3449,247.79,False,10
1760193516.134072,复利公式计算,261.68,False,10
1760193516.386206,复利公式计算 ###8339,249.18,False,10
1760193517.344386,stock market trends,465.71,False,6
1760193517.5967062,stock market trends ###4530,248.86,False,10
1760193517.848025,stock market trends,248.21,False,10
1760193518.631236,docker vs kubernetes,428.04,False,6
1760193518.8804579,docker vs kubernetes ###9970,245.88,False,10
1760193519.132096,climate change updates,248.46,False,10
1760193519.804679,如何提高信用分,264.53,False,10
1760193520.054701,如何提高信用分 ###4078,247.05,False,10
1760193520.5216908,climate change updates,463.77,False,6
1760193521.1661298,docker vs kubernetes,287.37,False,10
1760193521.4175649,docker vs kubernetes ###5586,248.65,False,10
1760193521.668703,stock market trends,247.96,False,10
1760193522.4694688,AI breakthroughs,263.44,False,10
1760193522.7194839,AI breakthroughs ###7926,247.02,False,10
1760193523.2127092,股票分红税收,489.92,False,6
1760193523.477418,股票分红税收 ###5229,260.79,False,10
1760193523.953372,ETF投资策略,243.37,False,10
1760193524.2027378,ETF投资策略 ###8006,246.33,False,10
1760193545.521465,如何提高信用分,268.32,False,10
1760193545.777127,如何提高信用分 ###1810,251.91,False,10
1760193546.02917,best laptop for coding,248.22,False,10
1760193546.6068301,ETF投资策略,260.60,False,10
1760193546.858287,ETF投资策略 ###8813,248.51,False,10
1760193547.276562,ETF投资策略,414.95,False,6
1760193547.605865,股票分红税收 ###4513,257.49,False,10
1760193548.1041842,best laptop for coding,425.07,False,6
1760193548.354288,best laptop for coding ###7929,246.65,False,10
1760193548.6047459,climate change updates,247.41,False,10
1760193548.93913,best laptop for coding ###1565,257.29,False,10
1760193549.7942111,best laptop for coding,445.84,False,6
1760193550.0453482,best laptop for coding ###1341,247.68,False,10
1760193550.29407,股票分红税收,245.45,False,10
1760193551.093357,docker vs kubernetes,414.29,False,6
1760193551.345443,docker vs kubernetes ###5516,248.44,False,10
1760193551.5981162,docker vs kubernetes,249.41,False,10
1760193551.938747,股票分红税收 ###6629,257.42,False,10
1760193552.6345222,如何提高信用分,283.77,False,10
1760193552.884924,如何提高信用分 ###3618,247.18,False,10
1760193553.381353,latest tech news,493.25,False,6
1760193553.633315,latest tech news ###4801,248.35,False,10
1760193553.8882308,ETF投资策略 ###4416,250.18,False,10
1760193554.139341,复利公式计算,248.29,False,10
1760193554.957401,best laptop for coding,276.70,False,10
1760193555.208016,best laptop for coding ###5319,247.59,False,10
1760193555.888155,AI breakthroughs,445.44,False,6
1760193556.137891,AI breakthroughs ###2878,246.53,False,10
1760193556.3849459,latest tech news,244.06,False,10
1760193556.9694378,stock market trends,285.86,False,10
1760193557.223616,stock market trends ###9432,251.22,False,10
1760193557.476008,如何提高信用分,249.07,False,10
1760193558.29616,latest tech news,282.27,False,10
1760193558.550028,latest tech news ###8538,250.87,False,10
1760193558.9965608,AI breakthroughs,443.33,False,6
1760193559.605145,ETF投资策略,259.29,False,10
1760193559.854784,ETF投资策略 ###7894,246.85,False,10
1760193560.2596219,docker vs kubernetes,401.72,False,6
1760193560.612882,latest tech news ###4567,263.87,False,10
1760193560.936317,stock market trends,260.12,False,10
1760193561.187659,stock market trends ###1255,248.45,False,10
1760193562.101747,401k退休计划,422.82,False,6
1760193562.353258,401k退休计划 ###9207,247.95,False,10
1760193562.8145862,climate change updates,458.27,False,6
1760193563.065195,climate change updates ###5085,247.32,False,10
1760193563.617169,python async vs threading,275.15,False,10
1760193564.000213,python async vs threading ###8044,380.02,False,10
1760193564.269566,401k退休计划,265.88,False,10
1760193564.598977,401k退休计划,254.02,False,10
1760193564.944382,stock market trends,265.07,False,10
1760193565.5049942,股票分红税收,500.97,False,6
1760193565.9900842,股票分红税收 ###8503,247.63,False,10
1760193566.242754,climate change updates,249.43,False,10
1760193566.492481,climate change updates ###5472,246.83,False,10
1760193567.2968252,ETF投资策略,279.78,False,10
1760193567.5501819,ETF投资策略 ###2901,250.38,False,10
1760193567.800222,ETF投资策略,246.81,False,10
1760193568.61375,如何提高信用分,272.81,False,10
1760193568.862815,如何提高信用分 ###6501,246.08,False,10
1760193569.313408,AI breakthroughs,447.47,False,6
1760193569.5942469,股票分红税收 ###1029,251.37,False,10
1760193569.9315069,复利公式计算,261.36,False,10
1760193570.1852548,复利公式计算 ###5620,250.73,False,10
1760193571.129761,stock market trends,449.61,False,6
1760193571.3839061,stock market trends ###9167,251.24,False,10
1760193571.802578,best laptop for coding,415.49,False,6
1760193572.0533109,best laptop for coding ###3206,247.11,False,10
1760193572.602664,latest tech news,261.16,False,10
1760193572.856199,latest tech news ###2063,250.43,False,10
1760193573.104909,stock market trends,245.67,False,10
1760193573.865227,股票分红税收,516.51,False,6
1760193574.115843,股票分红税收 ###3817,246.71,False,10
1760193574.368671,如何提高信用分,249.62,False,10
1760193574.6164072,如何提高信用分 ###9882,244.87,False,10
1760193597.326304,401k退休计划,271.05,False,10
1760193597.580555,401k退休计划 ###1014,250.83,False,10
1760193597.833001,stock market trends,248.86,False,10
1760193598.639554,latest tech news,488.63,False,6
1760193598.8924632,latest tech news ###6269,249.09,False,10
1760193599.145164,ETF投资策略,249.47,False,10
1760193599.402666,stock market trends ###4949,250.68,False,10
1760193600.288321,latest tech news,471.71,False,6
1760193600.538574,latest tech news ###1085,247.22,False,10
1760193600.7902322,401k退休计划,248.64,False,10
1760193601.6750348,股票分红税收,520.90,False,6
1760193601.9277701,股票分红税收 ###3303,249.25,False,10
1760193602.178633,复利公式计算,247.73,False,10
1760193602.4277928,复利公式计算 ###1170,246.13,False,10
1760193603.106386,climate change updates,287.77,False,10
1760193603.3699021,climate change updates ###5591,260.60,False,10
1760193603.777156,401k退休计划,403.75,False,6
1760193604.403844,复利公式计算,254.96,False,10
1760193604.654051,复利公式计算 ###5447,247.21,False,10
1760193605.0603032,401k退休计划,403.10,False,6
1760193605.411226,如何提高信用分,261.80,False,10
1760193605.673005,如何提高信用分 ###8130,258.99,False,10
1760193606.094265,stock market trends,417.69,False,6
1760193606.399945,ETF投资策略 ###1195,248.06,False,10
1760193606.733481,复利公式计算,258.14,False,10
1760193606.985885,复利公式计算 ###9242,249.46,False,10
1760193607.632443,401k退休计划,410.92,False,6
1760193607.883523,401k退休计划 ###3378,248.04,False,10
1760193608.135016,latest tech news,248.61,False,10
1760193608.7511811,python async vs threading,267.32,False,10
1760193609.004374,python async vs threading ###6835,250.17,False,10
1760193609.25857,docker vs kubernetes,250.91,False,10
1760193609.9883132,latest tech news,500.08,False,6
1760193610.240361,latest tech news ###8059,248.65,False,10
1760193610.492131,docker vs kubernetes,248.57,False,10
1760193610.742924,docker vs kubernetes ###1461,247.79,False,10
1760193611.436157,docker vs kubernetes,284.19,False,10
1760193611.691675,docker vs kubernetes ###7274,252.50,False,10
1760193612.113893,best laptop for coding,418.87,False,6
1760193612.9381099,AI breakthroughs,455.06,False,6
1760193613.190015,AI breakthroughs ###2003,248.94,False,10
1760193613.454408,climate change updates,261.07,False,10
1760193614.1051111,股票分红税收,284.91,False,10
1760193614.35236,股票分红税收 ###4354,244.16,False,10
1760193614.6038918,best laptop for coding,248.25,False,10
1760193615.629619,climate change updates,479.22,False,6
